ext,UPI,HI,FPI,AI,PCI,LI,WHI,UAI,WCI,DI,PS,FS
onaeiemieigmhglnpldjonpdgnfjbnnj,1,0,0,1,0,0,1,1,1,0,1,0
jmbcponjnghimgodkojfecnenhjkbpgk,0,0,0,0,0,0,1,1,1,0,1,0
mclnkhkcgmlfedfolgmabgepmpfnldcp,1,0,0,1,0,0,1,1,1,1,1,0
jboijgnldcldcnbdlckfbbajkimakhcj,1,0,0,1,0,0,1,1,1,0,1,0
ldmbdpaeoadlkfoimhkjpdpmlngjbabb,1,0,0,1,1,0,0,1,1,0,0,0
jgchkdchcccoibbjnknjakpcbjemapkn,1,0,0,1,0,0,1,1,1,0,1,0
gbelehanmdghnhknjledpbnaodccpaci,1,0,0,1,0,0,1,1,1,0,1,0
mchfmhgjbbichdbbhlcckaiekpineloo,1,0,0,1,0,0,1,1,1,0,1,0
odpfcajfjbfbgbglgmioehbenmdfnnii,1,0,0,1,0,0,1,1,1,0,1,0
jamknbddicghlcehdicjojpailhhnpgi,1,0,0,1,1,0,1,1,1,0,0,0
mojajlbhnmkiikdaikbpggcmbinimnnn,1,0,0,1,0,0,0,1,1,0,1,0
hedbdaalhbklaicpppeakkbgbggaaaep,0,0,0,0,0,0,1,1,1,0,0,0
bfodbjjnbclnojncnehcfillgilfdkpn,0,0,0,0,0,0,0,1,1,0,0,0
ooiblfldafkapacbeajfmjphoolppdcj,0,0,1,1,0,0,1,1,1,0,1,0
nihmfkglncnpheihhidaanekobbdhbck,0,0,0,0,0,0,0,1,1,0,0,0
pgojhmlolgdcepdhcpfkolbajfdjcali,1,0,0,1,0,0,1,1,1,0,1,0
bjhnodbmckbankekdeakipokhbbfooob,0,0,0,0,0,0,1,1,1,0,1,0
ijfgglilaeakmoilplpcjcgjaoleopfi,1,0,1,1,0,0,1,1,1,0,1,0
fhdmkhbefcbhakffdihhceaklaigdllh,1,0,0,1,0,0,1,1,1,0,1,0
amcfnphogcieldnecbfkpcibdkgdpoij,1,0,1,1,0,1,1,1,1,0,0,0
akcminhddckjghbaolhcoccbjlmcnclo,1,0,0,1,0,0,0,1,1,0,1,0
ghgkbjcbpoclejjlpclndcgcamkgapln,1,0,0,1,0,0,0,1,1,0,1,0
ailghlmigafblkgpmbmhaoggcppmgbgh,1,0,0,1,0,0,1,1,1,0,1,0
copocnlfmefhjhcpnciembhppkkaoagi,0,0,0,0,0,0,1,1,1,0,1,0
bffindnedgcdmcnoihecinfjbbnlkhin,0,0,0,1,0,0,0,1,1,0,1,0
ggoeafjbhhihmlkmkgcneliicpldahgk,1,0,1,1,0,1,1,1,1,0,0,0
gbbmkionieojcekipikkehkiadepiben,1,0,0,1,0,0,1,1,1,0,1,0
epfhcdihgknidghaeihikkblmjjdiakh,1,0,0,1,0,0,1,1,1,0,1,0
dgnpkmbeakjmhiopbkjdhobccihdipja,0,0,0,1,0,0,1,1,1,0,1,0
pjiekkeoofikfjnlppimdhajhhdhkegn,0,0,0,0,0,0,1,1,1,0,1,0
eafoaamlcbmgjhddahhlbjjoaofobfpk,0,0,0,0,0,0,1,1,1,0,1,0
bkmfkloombaehafggijkiflchnglgmmh,1,0,0,0,0,0,0,1,1,1,0,0
jebpnihdilhbglpgnhnjbbgcbfcngioc,1,0,1,1,1,0,1,1,1,0,1,0
kipjhdfbkajpnhbbgellkaafjmeeonlb,0,0,0,0,0,0,0,1,1,0,0,1
baaaoogjikmghkiefbpggookljakdfpb,1,0,0,1,0,0,0,1,1,0,1,0
galalkjjomiijpeommpmnpdaboobijbl,0,0,0,1,0,0,1,1,1,1,1,0
cphnlabhcbinjdckiopnalodcnpbicop,0,0,0,0,1,0,1,1,1,0,0,1
iinlphkfpahlfohgkphcchhejkhclgap,1,0,0,0,0,0,0,1,1,0,0,0
gdcconiannjokggpfmeecoheokobcmkm,1,0,1,1,1,0,1,1,1,0,1,0
fcdahjdijhloblkbkphgmbfmnihoplce,0,0,0,0,1,0,1,1,1,0,0,1
jbekfkgidfgnjgnnaiklfjhepdbhclme,0,0,0,0,0,0,1,1,1,1,1,0
gmfgooealmmjallcgkmadehljjoggfco,0,0,0,0,1,0,1,1,1,0,0,1
olilmbfbgdnilofdfbladkgbbfecbidb,0,0,0,0,0,0,0,1,1,0,0,0
mcddcemomiigephlaepaeeanafomhdmd,0,0,0,0,0,0,1,1,1,0,1,0
jdonpjgagcgehfdicpoaehimebkhjamk,0,0,0,1,0,0,1,1,1,0,1,0
pkaheoacmbdgnemgmcdbekniooabcnmc,1,0,0,1,0,0,0,1,1,0,1,0
hkcidibmindjapencjdlcmnnnpcmihom,0,0,0,1,0,0,1,1,1,0,1,0
khipeplmohchdnbbobeahkdgphcnfflp,0,0,0,1,0,0,1,1,1,0,1,0
aampkcphaaekknhheckbkdjodgfbflpg,1,0,0,1,1,0,1,1,1,0,1,0
bieejaamagnbmdjliombllndnfbjmjje,0,0,0,1,0,0,1,1,1,0,1,0
nanoagbfpchifchpanhgbhbnmpkhmncm,1,0,0,1,0,0,0,1,1,0,1,0
cgddacggfmoggigikjjcogdodjiplibe,1,0,0,1,0,0,1,1,1,0,1,0
iopafkgdadjpkkikehhdjelocckoffdf,1,0,0,1,0,0,0,1,1,0,1,0
mljjhgihakejejaoeaniepjgdllmamol,0,0,0,1,0,0,1,1,1,0,1,0
jeghlgnpnafbjhgcomciionpmafelcei,1,0,0,1,0,0,0,1,1,0,1,0
dfhpkmljmdbhpdlclkchpligcoejpbmc,1,0,0,1,0,0,1,1,1,0,1,0
ieahkgliebagdjhjgcgdbgkpipdcbjgd,1,0,0,1,0,0,0,1,1,0,1,0
npfkglcfelgebbampcngijkklhocgfia,0,0,0,0,0,0,1,1,1,0,1,0
ekpmhbdmofhgphjjbejkefeaebflacog,0,0,0,0,0,0,1,1,1,0,1,0
nnojbcnkjjgmkpojapljnlicdlbmoipi,1,0,0,1,0,0,1,1,1,0,1,0
fdadfbipmoiemmjnbfacmnephegfnkpp,1,0,0,1,0,0,0,1,1,0,1,0
hgdnelcodfincjfdjoaeiajmnjfliboj,1,0,0,1,0,0,0,1,1,0,1,0
jfacpdleipjohccpffaobnjdijbhmddf,1,0,0,1,0,0,0,1,1,0,1,0
malibjicekklkieeiedghnndlmgbibpe,1,0,0,1,0,0,1,1,1,0,1,0
mhnfimcmplkeginbdeamagfdjckdgagg,1,0,0,1,0,0,1,1,1,0,1,0
bpbhbclbbilbmmcgdfpfcagoiomchhfm,1,0,0,1,0,0,1,1,1,0,1,0
fhmicjpcahmejkghojeafikfhlmkchpi,1,0,0,1,1,0,1,1,1,0,0,0
ohefkhfmjkmcghiaoneinbjkoakfgoai,0,0,0,0,0,0,1,1,1,0,1,0
ceiephhhfaockiigbdgihcngnaamdcll,1,0,0,1,1,0,0,1,1,0,1,0
mbooipheihllljlmdencnhllhjonione,1,0,0,1,0,0,1,1,1,0,1,0
pgllgjmdkgjjafcdjbigellollokilon,1,0,0,1,0,0,0,1,1,0,1,0
jldomlpgobfdlloikpngnjbdidonfjhj,0,0,0,0,0,0,1,1,1,0,1,0
phcefmljbehmneoegeokgmaboiklbnnf,0,0,0,0,0,0,1,1,1,0,0,0
jamobomfihfmikhjcdankalgbifnpofo,1,0,0,1,0,0,1,1,1,0,1,0
igaclmimgmfeodenomlhngfjbbppfnng,1,0,1,1,0,0,1,1,1,0,1,0
jglepcmdmmaniencnkkfpmkihjmkbhgj,0,0,0,1,0,0,0,1,1,1,0,1
iagdbnpooldcdcknoddhomkaommeknnp,1,0,0,1,0,0,1,1,1,0,1,0
hbpellkaahhklhiiapfchhnhiboeojma,1,0,0,0,0,0,1,1,1,0,0,0
hbgipmdmmhiicemlmjglcepdpkodgcpe,0,0,0,0,0,0,1,1,1,0,0,0
lipeaknmkejlkkkfgbeedoclfkkclfbl,0,0,0,0,0,0,1,1,1,0,0,0
ikompppmnedgfglopochecapchmlehle,1,0,0,1,0,0,0,1,1,0,1,0
acedjabgpolnckckknijpejicghpfbnj,1,0,0,1,0,1,1,1,1,0,1,0
gfdldleopmcdjppengcjkpfafjhcabpj,1,0,0,1,0,0,1,1,1,0,1,0
ceokmppaalcogchgohogoifilieeohoa,0,0,0,0,0,0,1,1,1,0,1,0
dipbddpmdhkjaobhigecpafiidbigjam,1,0,0,1,0,0,1,1,1,0,1,0
lfoloadpfjildomeafpdopahkdaoofbn,1,0,0,1,0,0,1,1,1,0,1,0
oeacpnaalfhjklghnocjfeecmminnhhd,0,0,0,0,0,0,1,1,1,0,1,0
hilpgnjdpnafckkeafionamfdmfealhn,0,0,0,1,0,0,1,1,1,0,1,0
ncdbokbicfmcagdonblpnggbgelbmcde,1,0,0,1,0,0,1,1,1,0,1,0
fkpmlllldhokokeohghpbfikkocdfclf,1,0,0,1,0,0,1,1,1,0,1,0
egadlcooejllkdejejkhibmaphidmock,0,0,0,0,0,0,1,1,1,0,1,0
mlkplhocljobcbmokjlehlminmnfaddn,0,0,0,0,0,0,1,1,1,0,1,0
ohippjhnnngbjemjmcmpcomgdkihbink,0,0,0,0,0,0,1,1,1,0,0,0
apmdbbjakfnangndikaijbehbhkcknna,1,0,0,0,0,0,0,1,1,0,0,0
phgdmmihahblcebmaidknfcnnjgbblog,1,0,0,1,0,0,0,1,1,0,1,0
cjheknghgmpkblnanhimojnnekfggkgj,1,0,0,0,0,0,1,1,1,0,0,0
dgdgbchnblpokdjfdmlifhgenclnckem,0,0,0,0,0,1,1,1,1,0,0,0
genenhlmdpbhgdhdcbjfjmfejjdgpmoo,0,0,0,0,0,0,1,1,1,0,0,1
ofhpjhjdimgkapjinngadakpdocopakh,0,0,0,0,0,0,1,1,1,0,0,1
ncofaigjfghhadpjkojndhhikmpeaogm,0,0,0,0,0,0,1,1,1,0,0,1
abhbkmmnkjjnhocgkjfdhkonecfokdlh,0,0,0,0,0,0,1,1,1,0,0,1
hpeagagbnnjmobiplogfnodnkcnncjja,1,0,0,1,0,0,1,1,1,0,1,0
dlaeaiajnbhnmkploalddlanahilegal,1,0,0,1,1,0,0,1,1,0,1,0
mpfidbepelflomnehfimddopefciloao,1,0,0,1,0,0,0,1,1,0,1,0
nijkmcebnmihobeilndjmmdmkgneamcd,1,0,0,1,0,0,0,1,1,1,1,0
caejechkoeejebgilkippmifiodlddce,1,0,0,1,0,0,0,1,1,0,1,0
jkmnjkbjldibhidpaajiomlnjdmgfcnd,1,0,0,0,0,0,0,1,1,0,0,0
gilmponliddppjjcfjmanmmfgiilikhg,1,0,0,0,0,1,0,1,1,0,0,0
egcoefibmfbgpclkjljnmnljppfaafio,1,0,0,1,0,0,0,1,1,0,1,0
epiiddlghdnjelpmlmafcdnfndlpmgac,1,0,0,1,0,0,0,1,1,0,1,0
jcfpacpddhgcfenlmaacfabpfffdplhl,1,0,0,1,0,0,0,1,1,0,1,0
elfoachmomiigbcmjeaafnfeidgidpmd,1,0,0,1,0,0,1,1,1,1,1,0
celkegmgcpohbcaikdkklbhjmdipnfkk,0,0,0,0,0,0,1,1,1,0,1,0
olmabeadgbpmhllgdkemfdnmkngkbkeg,1,0,0,1,0,0,1,1,1,0,1,0
pcefiflbocgphbdagmllhbefmilbggpn,1,0,0,1,0,0,0,1,1,0,1,0
dehbnkdmimeibnpbelfcjlahgjpleobb,1,0,1,1,0,1,1,1,1,0,0,0
nmhllmnpeopjiokhgnmppijdincmlimi,1,0,0,0,0,0,1,1,1,0,1,0
akcmigdnnmjdnfhgmhfahecefneifdgg,1,0,0,1,0,0,0,1,1,0,1,0
cncpdfpdlgdccpeljoagmodjpemlpkdb,0,0,0,1,0,0,1,1,1,0,1,0
gobngblklhkgmjhbpbdlkglbhhlafjnh,0,0,0,0,0,0,1,1,1,0,1,0
lcndkmijeaaafpdplicgcjnhmmneedoh,1,0,1,1,0,1,1,1,1,0,0,0
bhejpdaebjenglpjjliedhgfllodogmp,1,0,0,1,0,0,1,1,1,0,1,0
gadonekoamhlbfjfpleffgbbebgdgnik,1,0,0,1,0,0,1,1,1,0,1,0
abpkpkahcinlcimoinoamlfknpkkbkmb,1,0,1,1,0,1,1,1,1,1,0,0
cnhoccmopcenkcpgaaajkemapcidioon,1,0,0,0,0,0,0,1,1,0,0,0
gingjooocfindbafhppmdcgpjenonccm,0,0,0,1,0,0,0,1,1,1,1,0
nhgonihblgiabokbboninbekjaompdoj,1,0,0,0,0,0,0,1,1,0,0,0
olblbaoeingjcmiflaglkbpgcbofddcb,1,0,0,0,0,0,0,1,1,0,0,0
aebhelnmjkejjmikfgmbnfepeekpneec,1,0,0,0,0,0,0,1,1,0,0,0
bhphnimilddhpmaiijaijhaneeljeklm,1,0,0,0,0,0,0,1,1,0,0,0
djgpllgfmmhamcjahnepabijkfgobkce,1,0,0,0,0,0,0,1,1,0,0,0
fbmekjlekjogmippbndgcmiincglhako,1,0,0,0,0,0,0,1,1,0,0,0
fpcpbhngbgibimajhjlkbhjodfhfadnc,0,0,0,0,1,1,1,1,1,0,0,0
iockjjgifjoakhjgknchocbmblohaofd,0,0,0,0,0,0,1,1,1,0,1,0
lophblbfiiemhmpfpkkbkfpbccikfmlc,0,0,0,0,0,0,1,1,1,0,1,0
fhdigafiaboejedlpnicgcefbommobfm,0,0,0,0,0,1,0,1,1,0,0,0
eopdlchafonppalnnmjbmoplhofbeafg,0,0,0,0,0,1,0,1,1,0,0,0
khpnmhjjlggimgeepadppnakdbgapejp,1,0,0,1,0,0,1,1,1,0,1,0
ealfkklonpfooljdllnjodglojbmjgel,1,0,0,0,0,0,1,1,1,0,0,0
pjkckmnobniknikkpmmfdoabpdelnmln,1,0,0,1,0,0,0,1,1,0,1,0
mokpodaigmafmdoaioofoboglnddlhgh,0,0,0,0,1,0,0,1,1,0,0,0
klkanhjnfcfokmmlgjfhkblhjgfaefal,0,0,0,1,0,0,0,1,1,1,0,1
mfeahkdddoepbolfbblhejbjfnmnmkjg,1,0,0,1,0,0,1,1,1,0,1,0
ogofeobkddgfchpfkpffgkjlginhoele,1,0,0,0,0,0,0,1,1,0,0,0
bobmkffiliobcmbnkidmiehalheaplnk,1,0,0,1,1,0,1,1,1,0,0,0
kndjdijgcdifcchnnlleijkjphaihmpj,0,0,0,0,0,0,0,1,1,0,0,0
emegjnfcjlbmaodilccihdfcpcpboelm,0,0,0,1,0,0,1,1,1,0,1,0
emjklkdlbnbhnlkhiclblhmckampdggn,1,0,0,1,0,0,1,1,1,1,1,0
ejnikaeehhhbchihakdhpgdmoefcgkgi,1,0,0,1,0,0,0,1,1,1,1,0
jkagjalmahhcoblcdoojicpabolpmhkn,1,0,0,0,0,0,1,1,1,0,0,0
bidggighgeapfnoagdpjjniolldibdfa,0,0,0,0,0,0,0,1,1,0,0,0
kngfoghceddpnfkchibmjkemdkigfkfo,0,1,0,0,0,0,0,1,1,0,0,0
ejidfomdndeogeipjkjigaeaeohbgcpf,1,0,0,1,0,0,1,1,1,0,1,0
hmffdimoneaieldiddcmajhbjijmnggi,1,0,0,1,0,0,1,1,1,0,1,0
dhcbndfhhbbplejlnaemomdhfbbogmfd,1,0,0,1,0,0,1,1,1,0,1,0
godobioimdhcdkcolakngojkebepcplh,1,0,0,0,0,0,1,1,1,0,0,0
aimihpobjpagjiakhcpijibnaafdniol,1,0,0,0,0,0,1,1,1,0,0,0
eanlcmhdlfjgehdenjpiemlhjfigbmkg,0,0,0,0,0,0,0,1,1,0,0,0
bpimjnbkllaejbmjhceepgndkdapnafd,1,0,0,1,1,0,0,1,1,0,0,0
dcheoaaanknbllbfccknfmiekbekkkhk,0,0,0,0,0,0,1,1,1,1,0,0
eedehihkepmboojonddmcjmdppdaggpj,0,0,0,0,0,0,0,1,1,0,0,0
fkfnehhhfhfgofcafgabakpkbilckadg,1,0,0,1,0,0,1,1,1,0,1,0
phbjhllekoogcfgjnhhbohckoodbbpcl,1,0,1,1,0,0,1,1,1,0,1,0
ilpoojfipfmhjeocekghoopkkopnjdob,0,0,0,0,0,0,0,1,1,0,0,0
kflmlleagibbbhclmgckflobcilmhcke,1,0,0,1,1,0,1,1,1,0,0,0
mmicaoallbpjppoemcgikfkicokhikmn,0,0,0,0,0,0,1,1,1,0,1,0
gglakldnncaidfodbmpaodhdknnlkjbb,0,0,0,1,0,0,0,1,1,0,1,0
lhmlciliehfimbjjnlomebfdlgcjbpdl,1,0,1,1,0,1,1,1,1,0,0,0
oilioldmjdkeokcaoaiifgagecfnfgll,1,0,1,1,0,1,1,1,1,0,0,0
obfcjddmmaddedkcmcngfhfjihnfaaih,1,0,0,1,0,0,0,1,1,0,1,0
ncjdlenadkbpiopfnffjbipmheniojad,1,0,0,1,0,0,1,1,1,0,1,0
fmknmegefdocamdggpdlcnippgjfelmn,1,0,1,1,0,1,1,1,1,0,0,0
beellppnhlmcnmjanpgphkopmonllolh,0,0,0,0,0,0,1,1,1,0,1,0
afanpgdoladoakmnkgoccdfoillpeaop,1,0,0,1,0,0,0,1,1,0,1,0
kgipibamelbdiebejcjnphgfojooceoi,1,0,1,1,0,1,1,1,1,0,1,0
plkpaiigajjlegbjfllgenlglejfclfi,0,0,0,0,0,0,1,0,0,0,0,0
hmgomhokiihomekcbcfgileibikhdndk,1,0,0,1,0,0,0,1,1,0,1,0
pkdmjdnphnjlhdhdambnehoacaoniloi,1,0,0,1,0,0,0,1,1,0,1,0
lknjajfhbbmafhncjeifcafphomaieac,1,0,1,1,0,1,1,1,1,0,0,0
iplgdneegggdenfnfobpdeoijlbhdfba,0,0,1,0,0,0,1,1,1,0,1,0
jmfcnfdbiiojincfpacekoiolacgmohb,1,0,0,0,0,0,0,1,1,0,0,0
kpghljlpdknmomchobaoecdlkcpocaga,0,0,0,0,0,1,0,1,1,0,0,0
ndeoglgpjoljlpgafhbnmgkcmeleicoo,1,0,0,1,0,0,1,1,1,1,1,0
hcgnkhnnhhdkjohmhglpkckkeiflahdn,1,0,1,1,0,1,1,1,1,0,0,0
klbbdmpjalfgomanmekbpkdhflffjdkb,0,0,0,0,0,0,1,1,1,0,1,0
lghchjpnonkjgcofdgclcpnooaggdoje,1,0,1,1,0,0,0,1,1,0,1,0
ogehigndemcohkpoceaknomlnnpdclhh,0,0,1,0,0,0,0,1,1,0,0,0
dpnfaaffebimmpefhkhpjjebbahhkafc,1,0,0,0,0,0,1,1,1,0,0,0
ffmhodmnnokodolfihambkenacidhobg,1,0,0,0,0,0,0,1,1,0,0,0
acdmaloehmmkcmjnjoageolnecbhpdop,1,0,0,1,0,0,0,1,1,0,1,0
ngiggglehfdnaomjphkekefbgicipjbf,1,1,0,1,0,0,1,1,1,0,1,0
ecjjlmccecopllckplcnifpejhndneeh,1,0,0,0,0,0,0,1,1,0,0,0
lkjaohlkkhdcigddcgajjdlcaolgajil,1,0,0,1,0,0,1,1,1,0,1,0
mmgbeccebajoiigopghblpikaonimjhe,1,0,0,1,0,0,1,1,1,0,1,0
haonheiigpghcmjgogfbnmeehfllhbbd,0,0,0,0,0,0,0,1,1,0,1,0
jkionhlgpcldmcbkjocipccjgobamkgm,1,0,0,1,0,0,0,1,1,0,1,0
fiflbodmkfhecckaingopndipenddbdo,1,0,0,1,0,0,0,1,1,0,1,0
hcidhephpgibbomfkllaaebnlokpemim,1,0,1,1,0,1,1,1,1,0,0,0
fajbcbhplegjffeljacaenkeadhckoom,1,0,0,1,0,0,1,1,1,0,1,0
enkfenkadbidcbdajopehecgekcapape,0,0,0,1,0,0,1,1,1,0,1,0
aanhbfkoeellmjhkijhndenjdanblfde,1,0,0,1,0,0,1,1,1,0,1,0
kjjendcgkfkaaicpdiadopjkkdkahnjg,1,0,0,0,0,0,1,1,1,0,0,0
lheehdbcfgapcfcnhncidpmcmdodiidd,0,0,0,0,0,0,1,1,0,0,0,0
ofofamckgmdhfpjancebbaependcpabe,1,0,1,1,0,1,1,1,1,0,0,0
cjeloakegabdmhnaiiakflnhnmpdlpbp,1,0,1,1,0,1,1,1,1,0,0,0
hcpaocmdicohjapdlhdpaoaibpobahmm,1,0,0,1,0,0,1,1,1,0,1,0
iemknghbobacfkoamadfpofkdjahadoh,1,0,0,1,1,0,0,1,1,0,0,0
ibamdegelmgihmnlomabhfkomnpdfjmc,0,0,0,0,0,0,1,1,1,0,0,0
gnoekmpelhgcggfegjlmnogkmcgikchf,1,0,0,0,0,0,0,1,1,0,0,0
amegoafkcikfmdbfeldmchinkjfdgoog,0,0,0,1,0,0,0,1,1,0,1,0
omgobhmnijhlbdflmamdokpfcaifaiic,1,0,0,1,0,0,1,1,1,0,1,0
mmmjpjajlahpmdadaigpcjdanhbjmlma,0,0,0,0,0,0,0,1,1,0,0,0
ikkichkeoefllpeellmoagfigibekjnb,0,0,0,0,0,0,1,1,1,0,1,0
fbnpehpbojenlldmfcopeajkichnnjpo,1,0,0,1,0,0,1,1,1,0,1,0
jjjgbmppjlnmepdkblphendlefeaehba,1,0,0,1,0,0,1,1,1,1,1,0
olmekcchoknmfomaaiphidconijhbfnn,0,0,0,1,0,0,0,1,1,0,1,0
neefffchgaihceofmpdghommlagancbc,1,0,0,1,0,0,1,1,1,1,1,0
pciimepggbbcaockfjpoblhjdncaefln,1,0,0,1,0,0,1,1,1,0,1,0
bndmmaoidbgfbepbkpifdbcfnnjjdgab,0,0,0,0,0,0,1,1,1,0,1,0
aalhclkehifohhohkjokdokmjliegjjb,1,0,0,1,0,0,1,1,1,0,1,0
pbphdieomeafocdjodmhjnkjjoloiebj,1,0,0,1,0,0,1,1,1,0,1,0
japcjincjgjhmgnimnljkjdhlccbffne,0,0,0,0,0,0,0,1,1,0,0,0
eangnokgoknapoddpfgjiepegiinijpf,0,0,0,0,0,0,0,1,1,0,0,0
jfaflcanbgpoaldjieneidggdfmfgibh,1,0,0,1,0,0,0,1,1,0,1,0
cccmocobgmllibhjjmhcbogkggmpkbjn,1,0,1,1,0,1,1,1,1,0,0,0
eoodclahdnggckkakmbobkiofpiidgec,1,0,1,1,0,1,1,1,1,0,0,0
gfankhgldljbbmmmhogofmiibnnccckb,1,0,0,0,0,0,0,1,1,0,0,0
dagflfnhcccjleggibfoclknleeghadm,0,0,0,0,0,0,1,1,1,0,1,0
ncbpkokhfhcoahmgbbianbhlkoaljmlm,0,1,0,0,0,0,0,1,1,0,0,0
jpoihkdhglpoihdkjmmgdkllpjalbmei,1,0,0,1,1,0,0,1,1,0,0,0
fedfhdapihpoeccfobakpgomlciijkak,1,0,0,0,0,0,0,1,1,0,0,0
eokelfnggfemmglmkdbhdajgmdpmnbfd,0,0,0,0,0,0,0,0,0,0,0,0
chkmjhlijopjcnfnljcjjklgdbnfljen,0,0,0,0,0,0,0,1,1,0,0,0
fnfnpgldeengmpljmccdooapadiljhhf,1,0,0,0,0,0,0,1,1,0,0,0
cenfemgbpgfagommeifcbjcpaeefnnao,1,0,0,1,0,0,0,1,1,0,1,0
lbheaicoedhggjaiknjioebegldnnepo,1,0,0,1,0,0,1,1,1,0,1,0
elolmhcnmflkdoamibhndceifocjjeha,1,0,0,1,0,0,0,1,1,0,1,0
oiedffhfgobpefendgfpjebbefflanlg,1,0,0,1,1,0,1,1,1,0,0,0
mgcbmceeoigfcnpcngenflmmokjjelfl,1,0,0,1,0,0,0,1,1,0,1,0
kefmekfmfacbdefimlancoccpocmgmpb,0,0,0,0,0,0,1,1,1,0,1,0
bakmkgjfiaphnfglphdfkgjllpoolgfh,1,0,0,1,0,0,0,1,1,0,1,0
emakhcohiapmkipgkjelkkkfaphanjdn,1,0,0,1,0,0,0,1,1,0,1,0
miibkokgichcphglenncjbiikadoiifc,1,0,0,1,0,0,1,1,1,0,1,0
ndmelloaocjpkhmajmkdbbhimohlclkd,1,0,0,0,0,0,1,1,1,0,0,0
mbgdjmincipijocjkgfehabflajpkiaj,1,0,0,1,0,0,1,1,1,0,1,0
lppkeogbkjlmmbjenbogdndlgmpiddda,0,0,0,0,0,0,1,1,1,0,1,0
cgojodnemgighlggmhilijdnhphkdneg,1,0,0,1,0,0,1,1,1,0,1,0
gdpdlpooiknamibdbdehipmifhemcngp,1,0,0,1,0,0,0,1,1,0,1,0
hilcmakgbdcpckknlcfnahleifhncblh,1,0,0,1,0,0,1,1,1,0,1,0
mbjhdjfmejakggekkbkhjlagnggoibfa,0,0,0,0,0,0,1,1,1,1,1,0
gndbolkljkpnnpoombagjhfpahldbije,1,0,0,1,1,0,1,1,1,0,0,0
jhlfkahgebegelcbjbmohhiejffgnhkp,0,0,0,0,0,0,0,1,1,0,0,0
dkmmnenpdoakedjnklakelkppeegojpd,1,0,0,1,0,0,1,1,1,0,1,0
opojjbnfbbaeeihooihdhfjhiebmhlom,0,0,0,1,0,0,0,1,1,0,1,0
ffhpeobkagicihoadhmhhpdnhdekjmnh,0,0,0,1,0,0,0,1,1,0,1,0
knagmmfkgmnblgfdfmpgbpbgcmjbhjjo,1,0,0,1,0,0,1,1,1,0,1,0
pjkgaadffbojkgoocbobikkklpajjbgo,0,0,0,0,0,0,1,1,1,0,0,0
cjglkkleocnochhiihemelagjhojdhbd,1,0,0,1,0,0,0,1,1,0,1,0
iogfkhleblhcpcekbiedikdehleodpjo,0,0,0,0,0,0,1,1,1,0,1,0
ggjpakmopbikbdgmghlgnefkfbfnjfed,0,0,0,0,0,0,0,1,1,1,0,0
bpalkidfdmcoobbgncphknpfnidbldbj,1,0,0,1,1,0,0,1,1,0,0,0
picalhhlpcjhonibabfigihelpmpadel,1,0,0,1,0,0,1,1,1,0,1,0
cfepjgoefanafikckbdobjgnhajdajdj,1,0,0,1,0,0,1,1,1,0,1,0
naeclkbhbhakmocfailmfffhdooeadpj,1,0,0,1,0,0,1,1,1,0,1,0
hgldfkiacfclkfjlbfkfednmodfjbaic,1,0,0,1,0,0,1,1,1,1,1,0
ckgbcbldpcbbmadenmlbpfcbebkkihld,0,0,0,0,0,0,1,1,1,0,1,0
mjipbmflmdiphndifognbbldcajppilh,0,0,0,0,0,0,0,1,1,0,0,0
gfedcgdbdlokekhnkgmgcdjoaoecocaj,1,0,0,1,0,0,0,1,1,0,1,0
dlnibcgilcbfohdalmandfokomeljkfc,1,0,0,1,1,0,0,1,1,0,0,0
fdfebmbjloigljjdadinplkljlcdeemc,0,0,0,1,0,0,0,1,1,0,1,0
aaheoadmmopcaafbgpapacgkhhmbkebb,1,0,1,0,0,0,1,1,1,0,0,0
loemldldacgegipolkcnnojkaehcigno,1,0,0,1,1,0,0,1,1,0,0,0
eeconjecgepkohfkhnbcklboghanikko,1,0,0,1,0,0,1,1,1,0,1,0
ojggkiabpbjlckhpaphgdhhojgcpimah,1,0,0,1,0,0,1,1,1,0,1,0
ihejfbdbgmomalidhankbcknnkanbfmp,1,0,0,1,0,0,0,1,1,0,1,0
lffmealjiholcaclidnmdpnkcmilicoa,1,0,0,1,1,0,0,1,1,0,0,0
nnpnijoilikaoehhefkgnekmbpcaanfl,1,0,0,1,1,0,0,1,1,0,0,0
cbpnncmolpojfglakeonhdfdkncndlcl,0,0,0,0,0,0,0,1,1,0,0,0
pafdfbfhpmbkfjfghpihpkppeeckfnbn,1,0,0,1,0,0,1,1,1,0,1,0
mpeifaboppaofofdbmhoaeolnibaljof,1,0,0,0,0,0,0,1,1,0,0,0
deoalioklielfbgmlbedenmphhndmmnf,0,0,0,0,0,0,0,1,1,0,0,0
edakbpeemlbfdoebmifdonjiddannnih,1,0,0,1,1,0,0,1,1,0,0,0
phfpoelhbadgmbncljanomjckkamlafm,1,0,0,1,0,0,1,1,1,0,1,0
bplppjldnodbifdoncjciifckmlnjgec,1,0,0,1,1,0,1,1,1,0,0,0
gggpdfdehnjkdnabibopcfkjbilbkjhb,0,0,0,1,0,0,0,1,1,1,0,1
afoodpekdkknaoffeipdkgkninkmhnge,1,0,0,0,0,0,1,1,1,0,0,0
