ext,UPI,HI,FPI,AI,PCI,LI,WHI,UAI,WCI,DI,PS,FS
onnpnbcklmahhoajlilopflaandmlooa,0,0,0,0,0,0,0,2,0,0,0,0
mafpielkiomgfjolcbikogcpnnjjfdad,0,0,0,0,0,0,0,5,4,0,0,0
nndbofegbeaookkpodpkaeaelndpljbl,16,0,0,29,7,0,0,0,1,1,0,0
pkbdliadhfopgfdhbldifaakplenbpnd,1,0,0,0,0,0,0,0,0,0,0,0
lioodgonmpllfgbpbnfohnmmpjneeeoh,1,0,0,1,0,0,0,0,2,1,4,0
ljflmlehinmoeknoonhibbjpldiijjmm,0,0,0,0,0,0,0,4,2,1,1,0
khpfbdjpaniomlbamjhhkdmehndjiblf,0,0,0,0,0,0,0,0,1,2,0,0
iacpemcanoendljfmmdcbonjanbmpmha,0,0,0,0,0,0,0,0,0,0,0,0
ldinpeekobnhjjdofggfgjlcehhmanlj,2,0,0,2,0,0,0,13,5,2,0,0
kidoeajcechhpbhmbeligfiakhhlchom,0,0,0,0,0,0,0,5,0,2,0,0
klmiibolojjndggdnjnjggmgimlcalch,0,0,0,0,0,0,0,26,15,0,0,0
jafbgebfjkfejghbdeohaadmfghkmjlo,0,0,0,0,0,0,0,5,0,0,0,0
njlcmnmpbgaldaofaongfhfpgfcijnhk,1,0,0,1,0,0,0,0,0,1,1,0
okcpiimdfkpkjcbihbmhppldhiebhhaf,0,0,0,0,0,0,0,6,1,1,0,0
lepefopbgepkjonjcjiibecfnflnkpng,2,0,0,2,0,0,0,0,0,2,0,0
mkehgjplmdhnbochbdmdlghjpdhlamnd,0,0,0,0,0,0,0,3,6,0,0,0
ncdfcjgiincicfifodndidbdembfhpag,0,0,0,0,0,0,0,0,0,0,0,0
kkepbfcapghmjdmmejnapjjafpdjigkm,0,0,0,0,0,0,0,0,0,2,0,0
kljpaieidlmmnigjigfbmfbhabolpkbl,0,0,0,0,0,0,0,2,1,0,0,0
khakninlgdjehfeegpdlnmnilleacnlk,0,0,0,0,0,0,0,1,1,0,0,0
idicjdflgmhknbnigaoponcjcelifmke,0,0,0,0,0,0,0,1,2,4,0,0
ibgoigiplklbmpabigpfjikbgiedjloi,0,0,0,0,0,0,0,0,0,0,0,0
kgmadhplahebfoiijgloflhakfjlkbpb,0,0,0,0,0,0,0,2,0,0,0,0
pijnohfgcdmagnnnlfbamjemcljndlep,0,0,0,0,0,0,0,0,0,1,0,0
hichpehjaajflanmolkhoaeplbbinfgj,0,0,0,1,0,0,0,28,23,4,0,0
kflahfncapmmmlifjpigdhoehomfokdh,0,0,0,0,0,0,0,0,0,4,0,0
phjgaokonmahgagcjmjedgnnedglgbpc,0,0,0,0,0,0,0,0,5,0,0,0
jclgohncpocbbkbahnancpajgbmfinmh,4,0,0,4,0,0,0,11,6,4,0,0
pbnekdjffgkhklabelhcbobepcjndnlk,0,0,0,0,0,0,0,1,3,2,0,0
jaleeakcpipiimnpmbjlimcgmojdjdad,0,0,0,0,0,0,0,0,1,4,0,0
kkaekcleocoobigpfcdbcciimjihepig,0,0,0,0,0,2,0,3,0,0,0,0
igokgmnkplcfgnegidccbgmlnecaffhh,0,0,0,0,0,0,1,2,0,0,0,0
nohnijcnelfamhehknidmbcoblfcllkd,7,0,0,6,0,0,0,6,3,1,0,0
nbccedaochfcpakfdgclnjkdbagniplh,1,0,0,1,0,0,0,0,0,1,0,0
hcebapkgmoonhbadjnnanegafkdbkmak,0,0,0,0,0,0,0,0,0,4,0,0
omflgbampleamlpmegfhongjnbbhilhl,0,0,0,0,0,0,0,23,6,1,0,0
molibildeanbcgadllacclklpeiaaidh,5,0,0,215,1,0,0,6,2,1,0,0
mldjgdjfkdeehemaalmhnahbjlaldhkd,0,0,0,0,0,0,0,1,0,0,0,0
jgcmipcomajhnpadgflebokbckendncc,0,0,0,0,0,0,0,2,0,4,0,0
hmonhjepfljoekiljlfoeppbilobkbmj,0,0,0,0,2,0,0,0,0,4,0,0
kgaphiibalhbgjbpimdblejjpgfhepad,0,0,0,0,0,0,0,3,2,0,0,0
piechbhjioolbecaioglhamjjjkmbchj,0,0,0,0,0,0,0,0,0,0,0,0
lbfbdnlbndjeanfamnmgmiomhimjimnh,0,0,0,0,0,0,0,3,0,0,0,0
looapkhpinpjaioiljphfmbnhbbgfcpl,0,0,0,0,0,0,0,13,1,0,0,0
pcedhgghoalplpjcnmngmeajomcpbjif,18,0,0,0,0,0,0,16,0,1,0,0
jiodokpacadecfhohinojopojigbeobf,0,0,0,0,0,0,0,7,2,4,0,0
jaafanpjodcobojibapcmbdcphbafnfc,0,0,0,0,0,0,0,17,33,4,2,0
jnndejfmeclkfmhnpkaajaemkdjeddbb,0,0,0,0,0,0,0,0,2,4,0,0
jjajfginmjgdpblfanoimdanifdmcokd,0,0,0,0,0,0,0,0,1,0,0,0
imbgmamcjaomeiapcejchgknjcpaojnj,0,0,0,0,0,0,0,4,7,0,0,0
kalmlgjkibkjeepmlenkeljokfoijngl,0,0,0,0,0,0,0,7,15,4,0,0
hepnbeppgbicfgkjmppllmolmpdmodbl,0,0,0,0,0,0,0,0,0,4,0,0
mfpgdeedjdffbfoomliadmehaoailnjn,0,0,0,0,0,0,0,28,11,1,0,0
oickdnbgfbnlbnclififpigfkbhombbe,0,0,0,0,0,0,0,0,1,0,0,0
lgmojgokdalobakogpaililfoboigkal,0,0,0,0,0,0,0,3,1,0,0,0
ngdmofdhcmccogaiokmaggnfoelgaoej,0,0,0,0,0,0,0,1,4,1,0,0
nbdnibfhnjopphbfhmpkgifdccoeeofg,0,0,0,0,0,0,0,5,0,1,0,0
ljkjodkdilmmlaiphehiceeblnnndhnd,0,0,0,0,0,0,0,2,2,1,0,0
ignddgemjkghaogmfmokpfplbmoiecde,0,0,0,0,0,0,0,1,4,4,0,0
olapakiakkblfdaajcifgldandnikpdh,0,0,0,0,0,0,0,0,15,1,0,0
ndjeddlkapoadkinndpicfdjpaapgpib,0,0,0,0,0,0,0,9,16,1,0,0
pmeodbpiabolghlcfppieefdnmokeang,0,0,0,13,0,0,0,3,0,0,0,0
olmabeadgbpmhllgdkemfdnmkngkbkeg,0,0,0,0,0,0,0,1,0,0,0,0
jbbnnopgaidlnbefoiebogfaebmehbda,0,0,0,0,0,0,0,12,0,5,0,0
hgbldcbipejjnkapcipegmpnpfehonnl,0,0,0,0,0,0,0,6,2,4,0,0
iheomcimaienmjdfppikgopbibjmcnda,4,0,0,4,0,0,0,30,3,4,0,0
ojceecdokhimjilhjjlognoioemfoghk,0,0,0,0,0,0,0,10,4,0,0,0
lhnnbfehhdpnbinlfjdgfjjggbaleddp,0,0,0,0,0,0,0,9,6,0,0,0
nlikaonifbagdlcjoepofomefchkahab,0,0,0,0,0,0,0,8,0,1,0,0
kdjgnikanogdoaglfmbfgidjnkomjabj,0,0,0,0,0,0,0,0,1,4,0,0
kipffakipdeoibhppkobjmohdpglnmfh,0,0,0,0,0,0,0,4,2,0,0,0
kdocmaoecmdjgaiehbejholkhdpncnma,0,0,0,0,0,0,0,1,0,0,0,0
llgephbnjacepipaoflhmabeclnghfic,0,0,0,0,0,0,0,0,0,0,0,0
keklmionaaaclgemhidflekdiaogglgk,0,0,0,0,0,0,0,0,1,0,0,0
kkodiioljjjmbiaoefldkgbcjaepodnm,0,0,0,2,0,0,0,5,0,2,0,0
kemhkjedapfedmoaliehjgdllceafeng,0,0,0,0,0,0,0,0,0,0,0,0
pokfedkcochihbdjlkkdemblhjlkcmgn,0,0,0,0,0,0,1,2,3,1,0,0
khmlgilmdjjafhbafmhjchjihahkbbkd,0,0,0,0,0,0,0,2,5,2,0,0
jcpkamjdbelgcadjpljdljkelglhkbcg,0,0,0,0,0,0,0,0,4,4,0,0
khnjaeldhjjnemebpincegbkglddmgap,0,0,0,0,0,0,0,4,0,2,0,0
padeedaooopaklfgibnddkgbpbmbmkji,0,0,0,0,0,0,0,33,29,1,0,0
omcnipebcaciogjpebblakdhlmgnigdj,0,0,0,0,0,0,0,0,0,0,0,0
ngngmibiheipeahbjpdannkjilnccehp,1,0,0,1,0,0,0,15,1,1,0,0
hnckpndnhgajjbfigmnfkeijldmcffhd,0,0,0,0,0,0,0,72,37,0,0,0
pklohholglgpgclgadocgfcjilmbifdg,4,0,0,6,0,0,0,2,10,1,0,0
jplhhjlmfcpgfiffabapnhiliimhiopc,0,0,0,0,0,0,0,0,3,0,0,0
obdijnickljedfcojahfkknhcaepmjbb,0,0,0,0,0,0,0,0,0,1,0,0
hifjeochnakgkjpobggdjoengkhmcedg,0,0,0,0,0,0,0,5,0,4,0,0
hijachfllaccimdimegmfoblmafhikdf,0,0,0,0,0,0,0,0,0,4,0,0
opdmmmpiahddjnfogimkmmgmmhkbalol,0,0,0,0,0,0,0,0,0,1,0,0
ileaeefphpfcplegpkbmfgfhifcnekgn,4,0,0,4,0,0,0,0,1,4,0,0
mkloocaohoahbkjlknlokkaccbbeplni,0,0,0,0,0,0,0,14,4,1,0,0
npllpjholbbgcjnjelgdnkgghocgpgje,0,0,0,0,0,0,0,1,2,0,0,0
miccecdhmodfbmkenaicpgdnelkadcoi,0,0,0,0,0,0,0,3,0,1,0,0
kafbgiaafedpibbjcffhfigopjdhmabg,0,0,0,0,0,0,0,14,7,0,0,0
hdgjlfchbpojdocjlldfikeddamdcbhn,0,0,0,0,0,0,0,17,103,0,0,0
iddjjfbapmjadkagocgbmgahlbiinbin,0,0,0,0,0,0,0,1,6,0,0,0
nekbkllcicjloheacnhafbckhekbciag,0,0,0,1,0,0,0,3,10,1,0,0
pobngefehkhcmnhbmanlonnkeibphjig,2,0,0,1,0,0,0,4,0,1,0,0
jbkalkjflfddpgffjffclpeppohfcach,0,0,0,0,0,0,0,3,5,0,0,0
hbgncjahdefdfbdjfjmfedcklglhjfcf,0,0,0,0,0,0,0,0,4,4,0,0
oppflpnigmhkldmdmmbnopidlhahanji,0,0,0,0,0,0,0,2,0,1,0,0
jkaamakjhdgjbpegcacgglgmbemifonh,0,0,0,0,0,0,0,0,0,0,0,0
icodjocmdeflollloilbfepljijjlodi,0,0,0,0,0,0,0,0,0,0,0,0
ooocccljhjpgjneahbfhindbggmckipb,0,0,0,0,0,0,0,2,4,1,0,0
idblamhdnimnenghjcnidjijkjclfhjf,0,0,0,0,0,0,0,0,0,4,0,0
odkbmpmemhpcoinfgjacajmblbonnlmk,1,0,0,1,0,0,0,0,0,1,0,0
phhbabjbobepokflgccgkcpklnpapmke,0,0,0,1,0,0,0,4,3,0,0,0
kkgndobndpmlinicbebcgdooadkgcdaj,0,0,0,0,0,0,1,0,2,2,0,0
mahjjnnfonpmljboifhdfafnalfhknfl,0,0,0,0,0,0,0,18,0,0,0,0
mofdjmbkonhgeamhhkkcdnnkaihngepn,0,0,0,0,0,0,0,2,0,1,0,0
ndceginjamkigjjmpfcogliggegcgbai,0,0,0,0,0,0,0,0,0,1,0,0
ompogmmmcfgapifeghieaklpblkkoloo,0,0,0,0,0,0,0,11,2,1,0,0
okcdnhklbfibohmppipjnjkebpgcleif,0,0,0,0,0,0,0,202,55,0,0,0
pgbnfimhfgoibnimmfoeacjehkecgkmk,0,0,0,0,0,0,0,2,2,0,0,0
miceenljmjllnfcjocahiagkgljpifkl,0,0,0,0,0,0,0,1,5,1,0,0
mnlengnbfpfgcfdgfpkjekoaeophmmeh,0,0,0,0,0,0,0,3,1,0,0,0
mcaeobgcokdenjaipobpcjgjbnllmdkk,1,0,0,1,1,0,0,0,0,1,0,0
hhcoefmghkhedjhpdncnjjgfnlebgpdc,4,0,0,4,0,0,0,0,0,4,0,0
mnmpkdbgpbajlcmpbpddijbkmbhfjoil,0,0,0,0,0,0,0,4,0,1,0,0
olkmmkalplmibjlcndjhheicgilbhhdm,0,0,0,0,0,0,0,2,16,0,0,0
iifimpgnkpmahfnopiaidbohgepbeggd,0,0,0,4,0,0,0,17,10,4,0,0
ppbehjobpmjieinnbakiajgkbembpkip,0,0,0,2,0,0,0,200,68,0,0,0
jaiopaedombnmelnggcjdkpajapipgmn,0,0,0,0,0,0,0,0,0,4,0,0
mofooflkombapekanbpdgohnfolijljh,0,0,0,0,0,0,0,0,0,1,0,0
pkddghepcoioinnggogejgfgmgkndebo,0,0,0,0,0,0,0,3,2,0,0,0
lkmciliejnipjhciloobepijmgjhflbl,0,0,0,0,0,0,0,13,11,0,0,0
kgklkljgojpgimcnmcbliciinihjnfgf,0,0,0,0,0,0,0,0,0,0,0,0
hncgkmhphmncjohllpoleelnibpmccpj,0,0,0,0,0,0,0,40,41,1,0,0
hlmilkihefafdjnhngdjmilppejomnhd,0,0,0,0,0,0,0,0,0,4,0,0
iohdgjipdjlepdnpekemfpnooipjgglm,0,0,0,0,0,0,0,0,2,0,0,0
hfkheekboooabofpgmomjebejfmlkdal,0,0,0,0,0,0,0,1,0,4,0,0
jjikmeefbfknffaanapeaadopkhjmdjg,0,0,0,0,0,0,0,16,2,0,0,0
omimccinlhlkpjaeaocglgmkbelejlhj,0,0,0,0,0,0,0,18,16,1,1,0
plfklpepdhnhapiebfonjemcmdefcbmf,0,0,0,0,0,0,0,0,1,0,0,0
hbpbmahaifcphphppgbglcbmldcgfeem,4,0,0,6,4,0,0,3,2,4,0,0
idankmdmpgehnmobhdopjpdphfpbcomk,0,0,0,0,0,0,0,1,1,4,0,0
opajaniefglkehapdjppgnajmllpilfo,1,0,0,1,0,0,0,0,1,1,0,0
hnnmacofimpmpbjbiledkpnnkgglejod,8,0,0,14,0,0,0,2,1,4,1,0
inkbcfnbjddnjfdkogbjcljioedfamag,0,0,0,0,0,0,0,0,0,0,0,0
mhmcjokmjcnjmlmmbaopcgkbomfdlpcn,0,0,0,0,0,0,0,0,1,1,0,0
kpbhikmncbpfajojloojehafbiijgaem,26,0,0,21,0,0,0,4,81,2,0,0
jmdenoijfejikcljfggmiijccnmdifjj,0,0,0,0,0,0,0,9,9,0,0,0
jideeoohmdkjkdajphimehppehaieaek,0,0,0,0,0,0,0,2,4,0,0,0
moegbbbdgigkebgpkdmobbkhkmifhoga,0,0,0,0,0,0,0,9,3,1,0,0
nlboefdopbngegiihopmjfndjojcblmf,0,0,0,0,0,0,0,0,0,1,0,0
homfaipfcodjimccjlbhadfgkbndlkkg,0,0,0,0,0,0,0,0,4,0,0,0
kgadgjmlofjccpefhdagbonmohjknlll,0,0,0,0,0,0,0,0,5,0,0,0
nfioaipojceoehldhigmgppgdolggllj,0,0,0,0,0,0,0,10,5,1,0,0
hjccfhnlacfanigjnfngjmeekjmnajng,0,0,0,0,0,0,0,0,0,0,0,0
moekdnhlmbdlpnmpjggajioagkkhabmi,0,0,0,0,0,0,0,3,4,1,0,0
mgbfjcdmddjimcgakmeieedbjngoofcf,2,0,0,0,0,0,0,0,7,1,0,0
klhahganeobopkelbdeljamclomlhhjg,0,0,0,0,0,0,0,0,4,0,0,0
pepmkldcbobcclmpplfpbllopdkipnnd,0,0,0,0,0,0,0,0,3,0,0,0
oihipnmhiacjahdadbbkijhjjlmhgccb,1,0,0,1,0,0,0,0,3,1,0,0
hmganihnbinidpgfljhehoplgpdnhncl,0,0,0,0,0,0,0,4,0,4,0,0
ifehddcalafgneefdkdmopfkplgcjjjd,4,0,0,4,0,0,0,4,1,4,0,0
oilgpoalabnhlfokadagigcpjhnoailn,31,0,0,33,26,0,0,9,1,1,0,0
lkignmdgfllplgaabepannhkjbenhmak,0,0,0,0,0,0,0,3,2,0,0,0
lbmdlngkfaknmfgkpkndloapdhgkmdjo,0,0,0,0,0,0,0,3,1,0,0,0
piiljfhidimfponnkjlkecnpjhdijfde,0,0,0,0,0,0,0,7,14,1,0,0
napdgmfnfbebjgahggnalabkkfaajldf,5,0,0,10,4,0,0,51,21,1,0,0
mfhjonocnlnodflomblbjnjdpllkeljo,0,0,0,2,0,0,0,23,1,1,0,0
hilphfpeiencocpjpdihpokekcbbigmn,0,0,0,2,0,0,0,16,4,0,0,0
ofglmkdhbegjalppjcpdcbnomkemkojm,0,0,0,0,0,0,0,0,1,1,0,0
pmghhngkbflolnangkikdaioohgdeknc,0,0,0,0,0,0,0,16,2,0,0,0
ofplemiepgiehjgedpmhcdifelnpocmm,0,0,0,0,0,0,0,0,0,1,0,0
kpojnenkeikgfiadhgbbnmdkginfeioa,0,0,0,0,0,0,0,12,1,0,0,0
hgkpochlpkchjklnickafknhddodmkgm,0,0,0,0,0,0,0,4,4,4,0,0
okegomdloehhlhehffhapgfgnkpncakf,0,0,0,0,0,0,0,0,7,0,0,0
ifgcobpdmefkfglecdkefkcflflblclc,0,0,0,0,0,0,0,6,3,0,0,0
pndehpgkgbajinooeiebnjikfdfgoogi,0,0,0,0,0,0,0,0,0,0,0,0
mgibnbelkfjiljlimjcmaomokehnngfl,0,0,0,0,0,0,0,38,3,1,0,0
mjgcghkenphiiljggalcphaolemjnank,1,0,0,0,0,0,0,0,0,0,0,0
mfngkckcifkaledadceccjcbldckadkk,0,0,0,0,0,0,0,20,7,0,0,0
koojepkajcfdkhggimdccjfnpcnealeb,0,0,0,0,0,0,0,6,0,0,0,0
hlpncajbcabflblkdajhpogljllncdna,0,0,0,0,0,0,0,0,19,4,1,0
iokmkkoiekhjkhmnnjlioegamngolmif,0,0,0,0,0,0,0,4,0,4,0,0
pdenkoimccmfopdndpbbkjlhonahefkp,0,0,0,0,0,0,0,0,3,0,0,0
locogdiaghpljdgjmmigelnoboecpbcc,0,0,0,0,0,0,0,0,0,0,0,0
hkjlmldkeldikbllgolkdimkhgmbgkcp,4,0,0,4,0,0,0,0,0,4,0,0
oppppldaoknfddeikfloonnialijngbk,0,0,0,0,0,0,0,2,4,1,0,0
nhppolcapbkijdpakbapijalcgnfjbgb,0,0,0,1,0,0,0,8,3,1,0,0
lahknfhfeikbpljolkheigimmcfhplga,0,0,0,0,0,0,0,0,0,2,0,0
helndmacgnjiopbfdjiboifgceelcggg,0,0,0,3,0,0,0,3,1,4,0,0
nkhmndkbglajlfcncndbbmgnghdibdie,0,0,0,0,0,0,0,1,0,1,0,0
mindjmhhnkioecngfilockjchjggkipa,0,0,0,9,0,0,0,2,0,1,0,0
jpidjonofcnopkmlhbhjcgbmpiiblafn,0,0,0,0,0,0,0,4,0,4,0,0
hipncndjamdcmphkgngojegjblibadbe,0,0,0,4,0,0,4,41,14,4,19,0
hkkojfopkpmahnnbpimmhfnfjnhkgkkg,0,0,0,0,0,0,0,2,1,4,0,0
hajkkfloelnggpmlehppgfhoncmghckc,0,0,0,0,0,0,0,24,11,4,1,0
ncffpnjojecpmbbejgficgcphjijfigc,0,0,0,0,0,0,0,2,0,0,0,0
impicfhanbdnokdchlcnafgdhenlffph,4,0,0,4,0,0,0,2,1,4,0,0
mafpmfcccpbjnhfhjnllmmalhifmlcie,0,0,0,0,0,0,0,4,0,0,0,0
ljllelgmcnkalmifonfobcifmpkmcegj,0,0,0,0,0,0,0,0,0,1,0,0
hgcgfbbibjgalgcnfpieiaeibjkngoph,0,0,0,0,0,0,0,4,4,4,2,0
ppfcfpeenaachejmhfgbjnegblmeific,0,0,0,0,0,0,0,0,1,1,0,0
heogbgmcjmjljlonoobfnknhomolfnka,0,0,0,0,0,0,0,2,4,4,0,0
jdogfefgaagaledbkgeffgbjlaaplpgo,0,0,0,0,0,0,0,10,3,4,0,0
ibhmlfmjcfeejgpjnfpnabkkjkpmhfal,0,0,0,0,0,0,0,0,0,0,0,0
pieialbeacphlakbcihifblpinjpdhlb,0,0,0,0,0,0,0,13,23,0,0,0
mcnbmobibijnideljjljfdgmogoflnlg,0,0,0,0,0,0,0,16,7,1,0,0
jeiiodgaanmdeechnildbmhgpikbfokd,4,0,0,4,0,0,0,2,10,4,0,0
hhkgjbankdehdhlgpnbhnbeodknolokk,0,0,0,0,0,0,0,3,2,4,0,0
mepjfoogplmakocmailkkloonoegodfd,0,0,0,0,0,0,0,4,1,0,0,0
igblkgcaeceolmcfnnfffimbdhmlcgod,0,0,0,0,0,0,0,0,0,0,0,0
heghedjicmbkemhgkclendfkjhfdambh,0,0,0,0,0,0,0,0,0,4,0,0
ogaicamnmocpjcbcfpnaccmmhpfmogbb,1,0,0,1,0,0,0,0,5,1,0,0
omlbeehegmcajnegeilefllcepclkbcl,1,1,0,1,0,0,0,0,0,1,0,0
hhgfopobaojdbdeolddhfkbjjlggampf,4,0,0,4,0,0,0,0,1,4,0,0
ombeajhonpdpiagilbahjfhgkjnjieop,0,0,0,0,0,0,0,10,0,1,0,0
ingjghmpkpaggdhhonadlcnbmnbnndfk,0,0,0,0,0,0,0,0,4,0,0,0
pcfcnkkjfmcncimnkdigpkjhagmdkbnj,0,0,0,0,0,0,0,0,0,0,0,0
jajilbjjinjmgcibalaakngmkilboobh,24,0,0,40,0,0,0,11,44,0,12,0
ldamdlljpkkejoiohakbapncdjfolgfh,0,0,0,0,0,0,0,0,0,2,0,0
nlbmnnijcnlegkjjpcfjclmcfggfefdm,1,0,0,1,1,0,0,0,1,1,0,0
obpoeflheeknapimliioeoefbfaakefn,1,0,0,1,0,0,0,0,0,1,0,0
peonbgnbghbahfknbjnfjhfbbffabibo,0,0,0,0,0,0,0,31,9,0,0,0
ignclebbgagkbkjdifnmpdlallogdgpe,6,0,0,10,0,0,0,0,2,4,0,0
phjfkggahphlecfpjnfoaglcefdaklch,0,0,0,0,0,0,0,0,1,0,0,0
ofoaoaloeipdofknnaapbmdddddioklg,0,0,0,0,0,0,0,5,1,1,0,0
kokkcakjpobjcccjgkfjdhhnlieppmje,0,0,0,0,0,0,0,8,3,0,0,0
hpoiflhmfklhfcfpibmdmpeonphmdbda,0,0,0,0,0,0,0,4,0,4,0,0
mhlebjbdknbkagndgedfcegcfopclcoe,0,0,0,0,0,0,0,0,0,1,0,0
ilhijdamadnpifhcbedmfaebffkbkngk,0,0,0,0,0,0,0,2,2,4,1,0
lmejjdlbclkidnpmcoknihonapppadid,0,0,0,0,0,0,0,4,0,0,0,0
kkgfomhpbhjbhlkealickgjbfpjdpbmf,2,0,0,0,0,0,0,31,20,2,13,0
oomalehpnncbpaehdmiminkckiibcdpn,6,0,0,1,0,0,0,0,4,1,0,0
ikglgnekadileanonnapmgkeklpgjifk,0,0,0,0,0,0,0,0,0,4,0,0
lgbipmmmnjifkiiikaffhceflifbmhib,0,0,0,0,0,0,0,28,13,0,0,0
ldajjnpgkchagaplckohlaoibfbdblgb,4,0,0,2,0,0,0,2,9,2,0,0
oamoblhomggdkgijpmlnbiafkchmpajd,0,0,0,0,0,0,0,0,0,0,0,0
impnilfpmlnbdnnpkdmdplofkjallhal,8,0,0,10,0,0,0,3,5,4,0,0
paliloflcbhaookolcmblnnjkjdcpihp,1,0,0,6,0,0,0,4,30,1,0,0
mbfgnplnobbiakccimchkbdnccbjmgkn,0,0,0,0,0,0,0,0,0,1,0,0
plcdgkcofciichapgeafkaefggdnklho,0,0,0,0,0,0,0,3,0,0,0,0
knlofpaihedbdhnkkikajdfglpghmike,20,0,0,4,0,0,0,0,18,2,0,0
plhknobinlmfjoaaagdifodejhhcgbbk,6,0,0,1,0,0,0,2,1,1,0,0
nmhllmnpeopjiokhgnmppijdincmlimi,0,0,0,0,0,0,0,0,2,1,0,0
ipkonmpdolbkgdaboanmeggkpfohdace,0,0,0,0,0,0,0,1,2,4,0,0
onadmppigjddioeplgbbdigmegelhjgp,0,0,0,0,0,0,0,0,0,1,0,0
oheaeephldhdnlglpkgigmlcjcieojfd,1,0,0,0,0,0,0,2,10,1,0,0
obdhcplpbliifflekgclobogbdliddjd,0,0,0,0,0,0,5,175,38,3,0,0
mhckodganjjgchefbhenifkhmainjiph,1,0,0,1,0,0,0,3,2,1,0,0
ihkongdgoakeofnnepndjmffbpcghgei,0,0,0,0,0,0,0,25,4,0,0,0
mjodfpfpgpmefejdjnoekobhogdkmekk,0,0,0,0,0,0,0,4,1,1,0,0
opgpdonepnjfjdgffokblljkkejbndee,0,0,0,0,0,0,0,5,3,0,0,0
ooakkbpldfphfmadafdgceopiffddiaj,0,0,0,1,0,0,0,5,1,1,0,0
pdgegnknnfkbdgmjdelfaagcjdjlfklb,0,0,0,0,0,0,0,0,0,1,0,0
ncoadlppaciemlepmdmdnecjlfmbidcd,1,0,0,11,0,0,0,19,3,1,0,0
mdlalccnlkekigohghfbifkibgphaick,0,0,0,0,0,0,0,14,2,1,0,0
pegkkehipglanihmjjcegkpgadnbgola,1,0,0,1,0,0,0,0,0,1,0,0
mbkglinjpigcknnghgnfhmgofphniknm,0,0,0,0,0,0,0,0,1,1,0,0
ohnlhbncogbndpcllppmbdlindljindj,0,0,0,0,0,0,0,0,0,0,0,0
naknodgmafmgdbpkjbanlgnhlpificmj,0,0,0,0,0,0,0,44,7,1,0,0
lmnbngompndgokkilhnbaghjilmcapjf,1,0,0,2,0,0,0,10,3,0,0,0
mlkpmdefaeajblmiillcdkobmgeobgoe,0,0,0,0,0,0,0,352,73,1,0,0
jhppeidklkhfdbgmphjcgnflbaappjfk,0,0,0,0,0,0,0,0,1,0,0,0
pidkjohcijegophmalkjcojogkoehelb,0,0,0,0,0,0,0,0,2,0,0,0
lhbfcidphkaciknigkhlfmjilfkkkcke,0,0,0,2,0,0,0,7,2,2,0,0
ilmckbifpnmmmmjdjodagmhlgmoidgkh,0,0,0,0,0,0,0,6,6,4,0,0
ibhggajhmppgljcbbpkffkhhcmlbaogi,0,0,0,0,0,0,0,4,1,0,0,0
pdgbckgdncnhihllonhnjbdoighgpimk,0,0,0,2,0,0,0,10,14,0,1,0
lkfinojjbbpiedipbemghkhlbjiobjoa,0,0,0,0,0,0,0,0,0,1,0,0
nmpijkpfmjfkombfkdckhdehooadcpao,0,0,0,0,0,0,0,0,0,0,0,0
lpbgnilljfglanggpjlejhcapbdfegel,0,0,0,0,0,0,0,0,0,0,0,0
hdnjocacgbdcipbelapgclfclmbiaejj,0,0,0,0,0,0,0,17,3,4,0,0
omgdecchjpeflplknhhgmlhlobgiibge,0,0,0,0,0,0,0,2,1,0,0,0
ifgjeccbeppfjenaljmballcfknhdccf,0,0,0,0,0,0,0,0,0,0,0,0
mblihbhkmnmpjlpnbgodffgflcoooaba,0,0,0,0,0,0,0,0,1,1,0,0
jncfmhhkhlbpglafcpjcjkimgadgiamc,0,0,0,0,0,0,0,0,16,0,0,0
hilpjjmnagnoakgblaldeehkhjadohak,0,0,0,0,0,0,0,1,4,0,0,0
lpibhlpepdjodeklnmahbflonnanlmce,4,0,0,12,0,0,0,9,3,0,0,0
iacoifmgngnkjphlhpencjhenbngoheg,4,0,0,4,0,0,0,18,18,4,0,0
mgloibgdcpfmbdbfgihjklicgplpdhdo,0,0,0,0,0,0,0,0,0,0,0,0
hijbdbjoelgicnhnghhhlkpbhjdmchfg,15,0,0,7,1,0,0,0,0,4,0,0
jadaadeponodpjbbiiebeomobkighihj,4,0,0,4,0,0,0,0,0,4,0,0
ikccellcabdnogopbagnkaknddieeaag,0,0,0,0,0,0,0,0,9,4,0,0
mgnjlfljmmnpkliogobdekjohjgfimpc,0,0,0,0,0,0,0,19,13,1,1,0
ofmkpimkddgebinbnnkledhpojlcajfm,0,0,0,0,0,0,0,7,1,0,0,0
plgehndbaedjaodjobhpdkmnnhbacoep,0,0,0,0,0,0,0,0,0,0,0,0
jagdlbdpoklmfndbkjpkflcemnonddga,0,0,0,0,0,0,0,0,0,4,0,0
plhgaahcpcehcapmjpilnpenaiiibbia,1,0,0,55,0,0,0,15,41,15,0,0
ijolbkcknegeaoeoipdnnhpokdehkffa,0,0,0,0,0,0,0,5,2,4,0,0
hcdgaafdnplldeijgmldeididbcppkjc,0,0,0,0,0,0,0,23,6,4,0,0
lfeckmgmmnioloncabbkcddnnooofdmg,0,0,0,0,0,0,0,7,5,1,0,0
lgeeknebmmlolagoalmhminclogblcfb,0,0,0,0,0,0,0,0,3,2,0,0
