ext,UPI,HI,FPI,AI,PCI,LI,WHI,UAI,WCI,DI,PS,FS
hcclgapefgaheainpgmhkcoiemhblgii,0,0,0,0,0,0,1,0,0,1,1,1
mdlpljilfbdfnfdhlcjpnoiglljbbanp,0,0,1,-1,0,0,0,0,1,-1,0,0
cjpnhpjbpnfibahbeojkadngaigigkpg,1,0,1,0,1,0,0,0,0,0,0,0
moggmfjnadhfkbpdaembnflbhecdhbjc,0,0,1,-1,0,0,0,0,1,-1,0,0
elmeejgadkigdegembomhabpfpghjknn,0,0,0,1,1,0,0,1,1,0,1,1
dlfabbooencindafhkckoigghebcpaep,0,0,0,1,0,1,1,0,0,0,0,1
fpbdfkkbjdhcllaakddahbfnclofodia,-1,0,0,0,-1,1,1,1,1,0,0,1
fllfhmpmmiendnidcmpoeekceccmfiai,0,0,0,1,1,0,0,0,0,0,1,1
ecldamljdjjdgcjkmhlcgojeakgchgpi,0,0,0,1,0,1,1,1,0,1,0,1
ajkdmhldcmmmfneelhebkigcecelkmkd,0,0,0,1,0,1,1,1,0,0,0,1
nkgmmhkmmbbodojiifcllgjgcdaidfnl,0,0,0,1,1,0,0,0,0,0,1,0
oaapcidpakehdcahgphkpoehnmhjfabn,0,0,0,0,0,0,0,1,1,-1,1,1
kcaielcjafclljhnkjmkkookgclkahea,1,0,0,1,0,1,1,1,1,1,0,1
moknadjgghaffcedafbafjfjgnaanalm,0,0,0,0,0,0,0,0,0,-1,1,0
nkclhplcadlpidaenlcbhlmjfhihinno,0,0,0,0,1,0,0,1,1,-1,1,1
hhmmebakgbhdieengadbkmmccmdcblbd,-1,0,0,0,-1,1,1,1,1,0,0,1
hehlghkldpohpnhamfondedlhefeegoo,-1,0,0,0,0,1,1,0,0,0,0,1
kapfdnlpbbdjbhpabafjhdglkjjckbkm,0,0,0,1,0,1,1,0,0,1,0,1
nneejckdkeafkfnfidjibjhloemlgphd,0,0,0,0,0,0,0,1,0,-1,1,0
edkbdgchcemmceajdlebhmiigahoplig,0,0,0,0,1,0,0,1,1,0,0,0
cpjloofnnmchhbdbdchjnhfoclnjliga,0,0,0,0,1,0,0,1,0,0,0,0
jnijbmnaaacbkinjnakgemejkicfjfik,-1,0,0,0,0,1,1,0,0,0,1,1
eckknmnfoohbeklmjlidmfdlakndcfkm,0,0,0,1,0,1,1,0,0,0,0,1
dinhdclobpokkaffgbiopecljelggiph,1,0,1,0,0,0,0,0,0,-1,1,0
adjckibppkfmanaalenmabegaahkgcip,0,0,0,0,1,1,0,1,1,-1,0,0
aiceljnooekdohpfkopeaojkkgebolli,0,0,0,1,0,1,1,0,1,0,0,1
loamnabeblaighkhcaadhfocnmfkmnle,1,0,1,0,0,0,0,0,0,0,1,0
nngjjiijjceahdnojnaompkdldefhepi,0,0,0,1,1,0,0,1,0,-1,1,1
lialoimhfnkjogigfnkkpijdhecjhfpm,0,0,0,0,0,0,1,0,0,0,1,1
cfeahbinfdmegpkjibpocdndjjafolhd,0,0,0,0,0,1,1,0,0,0,-1,1
ghicleinagmlimjanlfhdmgdgpejalpd,0,0,0,1,0,1,1,0,0,1,0,1
mjgbcljlhngmcaojklchkmjojmedablh,0,0,0,-1,1,0,0,0,1,-1,0,0
pnkhoaefngnbehoiioikafibdkfaolec,0,0,0,1,0,1,1,1,0,1,0,1
gnemgcfjaiogjmjakeajjnjcdmalgcii,0,0,0,0,0,0,1,1,1,1,1,1
dnjkojfkjiejdadpobkfheeonbpefeop,0,0,0,1,0,1,1,0,1,0,0,1
gfcocdmjaffehijdcknniemjekmnfhei,0,0,0,0,1,0,0,1,1,-1,1,0
ncdgjkogegiegkdmgibpjmgmfcpnbfjh,0,0,0,1,0,1,1,1,0,1,0,1
kncjllcndkjpgmghhmpblhndoipkcgil,-1,0,0,0,0,1,1,0,1,0,0,1
iipohimpheaaicnckbpgmglahnlnhlog,-1,0,0,0,0,1,1,0,1,0,0,1
pbaicnmajllojjjenolllikmiadmimfg,0,0,0,0,0,0,0,1,0,-1,1,1
elefadnjkghbkcfnnipkfpahoelkpelb,0,0,0,1,0,1,1,0,1,1,0,1
nljikebhkdebfojgmniokhaddbkliaeh,-1,0,0,-1,0,0,1,0,0,0,1,1
ijobomagcndioccockehgpmihoppehii,-1,0,0,0,0,1,1,0,1,0,0,1
kekdcgmihkkkemaanieognhnjgaeelml,0,0,0,0,0,0,1,1,1,1,1,1
ignlalioaajnjcjgbfjmkhbbgafbneok,-1,0,0,0,0,1,1,0,1,0,0,1
cngjffifaffgcnkbgholcibboaogojcc,0,0,0,1,0,1,1,0,1,1,0,1
hinpcjpcoacchkhbpecfeecplpkaejla,-1,0,0,0,0,1,1,0,1,0,0,1
afnjhkbimbgffifhihejifchdidmolcn,0,0,0,0,0,0,1,0,0,1,1,1
inbpmomoklkdhhjjfkhomkioojgppijb,0,0,0,0,0,1,1,0,1,1,0,1
phmekmgilbmhbedcoakcbekphpbglekk,-1,0,0,1,0,1,1,0,1,0,0,1
mligahdmkcofbjgibedfgpihagdgobcp,-1,0,0,0,0,1,1,0,1,0,0,1
mkliioahlibflipnoacigelmfecbkoed,-1,0,0,0,0,1,1,0,1,0,0,1
nbhkallcoijgigepceocecebdgekjjfi,1,0,1,0,0,0,0,0,0,-1,0,0
nmcepmjolcpckhpjgbmlaekpohfepnlk,0,0,0,1,1,1,1,1,0,0,0,1
ohnjhcegdijnbpbpgmmkdjmmeekomlfk,-1,0,0,-1,0,0,0,0,0,-1,1,0
ijpkmikochgighahhahpibabcemkdgck,0,0,0,1,0,1,1,1,1,0,0,1
nelmfadigmfomkjikbehenlpjnpfdicd,0,0,0,0,0,0,1,0,0,1,1,1
eenjjidegjlphgaapdolmhdhoongphmf,0,0,0,0,0,1,0,0,0,1,1,0
acmlfhajpjeaajhphbhlphejkffffbmo,0,0,0,1,0,1,1,0,0,0,0,1
jojaoefjjipmjbjakonopmnglfbfehee,0,0,0,1,0,1,1,0,0,0,0,1
hmmcjkppblmgkjbkjkielpomhpbdokae,-1,0,0,-1,0,1,0,-1,0,0,1,0
mlbddfjjjedjeablobkakcbmenmpkoag,0,0,0,0,1,0,0,1,1,-1,0,0
aggimaikohcomjpcmbcnoohldfgofmjk,0,0,1,1,0,1,1,1,1,0,0,1
lkmakcpikbbbdpkfloniiohhifhghbhm,0,0,0,1,0,1,1,1,1,1,0,1
bajlapgjkabgjaaojeeamkeogjbjfnkh,0,0,0,1,0,1,1,0,0,1,0,1
nkplkeekeblaakdkjeiopbjlkogcefko,0,0,0,0,0,1,0,1,1,-1,1,0
plfomeoohioccimoghmbgpnihfbeekak,0,0,0,1,0,1,1,0,0,1,0,1
fclnngbapncocdliimcmgidchpedooch,0,0,0,0,0,0,0,1,0,0,0,1
obgnmhankcfihgeecakndlpfkglaeikp,0,0,0,0,1,0,0,1,1,-1,0,0
lljekoepijafpdebkahcjdhbjaappami,0,0,0,0,0,1,1,1,1,1,0,1
jfnhfjkgjipcgbaljffakchiignkfeii,-1,0,0,-1,1,0,0,0,0,-1,1,0
kdkbjajjmloepgdifkhfcnjibpheholg,0,0,0,0,1,0,0,1,0,-1,0,0
knmeaaimhfdieamnkfiggpncbmplckch,-1,0,0,0,0,0,0,1,0,-1,0,1
npdhncpaohmeopfbbdfpjiplfomnniep,0,0,0,0,1,0,0,1,0,-1,0,0
kokdfdgkmhaimfmjhcdfehgbhhkcnkmk,0,0,0,0,0,1,0,0,0,-1,1,0
lbingojadaoinncfdhibfodloihablbi,0,0,0,1,0,1,1,0,0,1,0,1
ffdbjnhooeddngghlfegefhgcjkbbogf,0,0,0,0,1,0,0,0,0,0,0,0
jomchdobochgfdekcmbfemkndenhedod,0,0,0,0,1,0,0,0,0,-1,0,0
nkpekhkcdchpaalkmgjembcfbekookfo,0,0,0,0,1,0,0,0,0,-1,0,0
ifjdmmjlcckjamijpfpbfpibggcjcklb,0,0,0,0,0,1,1,1,1,1,0,1
mnlaifaikkgimglhglcdneblhaapfcia,0,0,0,1,1,0,0,1,0,0,1,1
cdmhoehokaoghadonjfdbhieajggfbmd,0,0,0,0,1,0,0,0,0,-1,0,0
nfmnmfdickgjlfdjmjnaejgkjeebfadc,1,0,1,0,0,0,0,0,0,0,1,0
iilhbfbdfaflfgiddlnmbnbgeclamkdj,-1,0,0,0,0,1,1,0,0,0,0,1
allokjfalcoinpahbhnphifboeemiiib,-1,0,0,0,0,1,1,0,0,0,0,1
dibgeieoigmomemkamokjpiopgdfjapi,0,0,0,1,1,0,0,0,1,-1,1,1
oojdlficiabgldhblgimdpnpgiehbdjn,0,0,0,1,0,1,1,1,0,0,0,1
oibpjimakibjnjgaadhdmnfcgfcbmgae,0,0,0,0,0,1,1,0,0,0,0,1
goflchmdpidhhepjfpdmjoklebbjggje,0,0,0,0,0,1,1,0,0,1,0,1
ppjnhpngeejgohhilojfilpindffcgdc,1,0,0,0,1,1,1,0,0,0,0,1
lbdhdkjjcbgaafgibmelchnkggeffeoo,0,0,0,1,0,1,1,0,0,0,0,1
fhmlogipcjkneapddafhpfldafgbekfo,0,0,0,1,0,1,1,0,1,1,0,1
inoccoelokdbmajleimdkmngpcaohkid,0,0,0,1,1,0,0,1,0,-1,1,1
eimpgjcahblfpdgiknmbmglcafegimil,0,0,0,0,0,0,1,1,0,1,1,1
egdfokcgobdhhhogdacofnohldfbemge,0,0,0,1,0,1,1,0,0,1,0,1
lamekinlhbifphedhhojhhjjeggehpla,0,0,0,0,0,0,0,1,1,-1,1,0
jlfgkgcbkfkifnoadbpakdmkbfdkccah,-1,0,0,0,0,1,1,0,1,0,0,1
ckhambgdcmicoajnjdbdhhbmonkkmold,0,0,0,1,1,0,0,0,0,0,1,1
nidekiaocgcfemogakcieomgbfadbcec,0,0,0,0,0,0,1,0,1,0,1,1
kcekgmndcdbeflkloloihblbepjnpfom,0,0,0,0,0,0,1,1,0,0,1,1
jcbianjdinchnbcfkphompeamoenkgka,0,0,0,1,0,1,1,1,1,1,0,1
okkeledioielgpncmmjlpmmmokkkoilp,0,0,0,1,1,1,1,0,0,0,0,1
nonbbghpjkploaempmimhflmgdhgjojb,0,0,0,0,0,0,1,0,1,0,1,1
bbnmlbcjjojlcigkphmancneeplopmhg,0,0,0,1,0,1,1,1,1,1,0,1
folnjigffmbjmcjgmbbfcpleeddaedal,0,0,0,1,0,1,0,0,0,1,-1,1
clkkocmhcpfginlphpgjmgpdffihcbmm,0,0,0,0,0,0,1,0,1,1,1,1
nceoafamilnghlokkehapajlleobbodp,0,0,0,1,0,1,1,1,0,0,0,1
pdimjcpleemacmpbagcckjbfklomdioi,0,0,0,1,0,1,1,0,0,1,1,1
gabpkhalildfokapocbidcfihobcenfd,0,0,0,1,0,1,1,0,0,1,0,1
epmgelimikilbjhncpajmbiolnlneoak,0,0,0,1,0,1,1,0,1,1,0,1
kdfcbphpfcckbbfhljadmlbngaahaolh,0,0,0,1,1,0,0,1,0,0,1,1
agcillhniodhhnjmmigkgpbeodnclmmp,-1,0,0,0,0,1,1,0,0,0,0,1
pofncackllobleibkanhlbiaagjbgeao,0,0,0,0,0,0,0,1,0,0,1,0
ohbooindpgjalcmhcmcedlppakcmpddb,1,0,1,-1,1,0,0,1,0,-1,0,0
hccpilablgkcdohgfagmjpbbbnhigeoh,0,0,0,1,0,1,1,1,1,1,0,1
linnfhebmmnibnjlckbmilfakjjophii,0,0,0,0,0,0,0,1,1,-1,1,1
hnnejgplcjlaodlfkipidinoaplhchpo,0,0,0,0,0,0,1,1,1,0,1,1
fiknbgmnhkgchncmnampafgdlhppjnbb,0,0,0,0,0,0,1,1,0,1,1,1
dcmlokofjljnfjcknpmhjocogllfbhkg,0,0,0,1,0,1,1,0,0,0,1,1
fhhnnkghgobicggomodieibhigcoolan,0,0,0,0,0,0,1,0,0,1,1,1
eblbmgnenioboppincageabnjmehifgb,0,0,0,1,0,1,1,1,1,1,0,1
lbddonmkdahaljfdckhgdmonhjanjifk,0,0,0,1,0,1,1,0,0,0,0,1
efaaaiddmmcbkijhpmfpbgidlmcihmie,0,0,0,1,0,1,1,0,0,1,-1,1
jonknaebcgflehlopfloobddemiheope,0,0,0,0,1,0,0,1,1,0,0,0
ahafgoiefbhejhgfbpblmjaddidmeope,0,0,0,0,0,0,1,1,0,0,1,1
oalhjfmgcbnggiepkocflgpfciaomdfn,0,0,0,0,1,0,0,1,1,0,0,0
glgpjkjbbdpiinfgnbacfggenmcfihcl,0,0,0,1,0,1,1,0,0,1,0,1
kcmakpffhicckcpniimjlblaagoiohlc,0,0,0,0,1,0,0,0,0,0,0,0
ikmefkcmmmpnhpjbgknhgnibccddminn,0,0,0,1,0,1,1,0,1,0,0,1
gfppjhplbadkcfhcegfkeicbbkibjmii,0,0,0,0,0,1,0,1,0,-1,1,0
cdjcihddienakhehpdkdoiamccicfbol,0,0,0,0,1,0,0,0,0,-1,0,0
lpioakbgahcliooefppgddhbdgiapcak,0,0,0,1,0,1,1,0,0,1,0,1
affcjhachfpbbbjkcfhekhddlnbnkeee,0,0,0,1,0,1,1,1,0,0,0,1
labfnfjgimecphabhnnnobmifkjclecj,0,0,1,-1,0,0,0,0,0,-1,0,0
cfidhlgoeimcagaimikpodffbjlgbdna,0,0,0,0,1,0,0,0,0,0,1,0
jphkjbcfeklghfionfhdpnaejppbdmpp,0,0,0,1,1,1,1,0,1,0,1,1
nomkifdofdebnlkmhjjefpbjmleflicp,0,0,0,1,0,1,1,0,1,0,0,1
dodpcgfhomjldnenagdibjcoofheocfc,0,0,0,1,1,1,1,0,0,0,1,1
cgbijfcjpahaacfiipaikmdijhagkfif,0,0,0,0,1,0,0,1,0,0,0,0
gkoadlaadbnnaipkigapbbgbclcdhkaf,0,0,0,1,1,0,0,1,0,0,0,1
mncmlbggmdcmddddanjcgabpajadljhm,0,0,0,0,0,0,0,1,1,-1,1,0
ikeijbmpddnkaeejokgifioccbcijjfo,0,0,0,-1,0,0,0,1,0,-1,1,1
eojfpkkgbjjhabnhppcgionhocpeiojl,0,0,0,1,1,1,1,1,0,1,0,1
jflcifhpkilfaomlnikfaaccmpidkmln,-1,0,0,-1,0,0,1,0,0,0,0,1
dmchcmgddbhmbkakammmklpoonoiiomk,0,0,0,1,0,1,1,0,0,1,0,1
mniceeephjjehaldecfkfhdddpmkkhkc,0,0,0,0,0,0,0,1,1,0,1,1
pojgemmobcnjmnpodjmgeofdgojpkepn,0,0,0,1,0,1,1,1,0,0,0,1
iccafhamlplmkmobidnbmehnmeonakli,0,0,0,1,0,1,1,0,1,0,0,1
aebkkkbnbopphpfcamakblaghijojich,0,0,0,0,0,0,1,0,1,0,1,1
emenjccdnggjkififgdnbbnkpaiegjcj,0,0,0,1,0,1,1,0,0,1,0,1
dkhnlgcpdiifkfjdjceogenclkdfbonh,0,1,0,0,0,0,1,0,0,0,1,1
phfhjdiecfnldknkfpligdiffpgplagh,0,0,0,-1,0,0,1,0,0,0,0,1
lblllkkilkpgkmcgfllmfhopdmkoacii,0,0,0,1,0,1,1,1,1,0,0,1
ofahkjbhcadlldpoahogjikmdoibbejh,0,0,0,1,1,1,1,0,0,1,0,1
olfhadgfelbdikjlnejcfjeockobpijm,0,0,0,0,-1,1,1,0,0,0,0,1
ainpldfncpicabccajiklbibogoonpjp,0,0,0,1,0,1,1,1,0,0,0,1
llkkmnfanfcjdadnijigpllkmiffffbg,0,0,0,1,0,1,1,0,1,1,1,1
mjhjoilamaemcbgkecegjgmplapjmjli,1,0,1,0,0,0,0,0,0,-1,0,0
pkckefgfcfhhhhabpocpebckiboipkgl,0,0,0,1,0,1,1,0,1,0,0,1
nmjpbanbnellakgbfbakgfjfkabbolon,-1,0,0,1,1,1,1,0,0,0,0,1
bocnpbnijeeopedaancibbplnofomhfh,0,0,0,0,0,1,1,0,0,0,0,1
pkkgojbkjhbmnpgicpnfllcmhlijibag,0,0,0,1,0,1,1,0,1,1,0,1
mabhdkplooemkppnannjfekiloegnmai,0,0,0,1,0,1,1,1,0,1,0,1
hlfklgpbiajhpmgfbkfhejoofmhkhaca,0,0,0,1,0,1,1,0,1,0,0,1
onimohhobghhcmihaohklnnebnenoaol,0,0,0,-1,1,0,0,0,0,-1,0,0
dipifcigkojgifkohlhobcanhkkojagc,0,0,0,1,0,1,1,1,1,0,0,1
nhopfplloghmcggbigemmogeeicjboja,0,0,0,1,0,1,1,1,0,0,0,1
labpecbpdmienkbfjplaoelbdgkbpbho,0,0,0,0,0,0,1,1,0,0,1,1
bebcpbankmilbnkfjbjibnlfgbiagann,0,0,0,0,0,0,1,1,0,1,1,1
fpkhgmpbidmiogeglndfbkegfdlnajnf,0,0,1,1,0,1,1,0,0,0,0,1
kncpjlaiadkjhhdbddgjbjaijmdlhhkl,-1,0,0,-1,0,0,0,0,0,-1,1,0
oeoilddfgojkfcapgdaddcmfecekplnn,-1,0,0,-1,0,-1,0,0,0,-1,0,0
hjpahjhcglfdopbholajmhpamgblhjhg,0,0,0,1,1,0,0,0,0,0,1,1
plonjggakmcolhjebenefiabfmabbfge,0,0,0,1,0,1,1,0,0,1,0,1
hkonlfgbpejilcpfnopkjfegbbbgimnp,0,0,0,1,0,1,1,1,0,0,0,1
jiojednlhbgkalpgbhjppgghnocmmmej,-1,0,0,0,0,1,0,1,0,0,1,0
iafhfjcfpkcfjpljdahbcdmhakgiohbj,0,0,0,1,0,1,1,0,1,0,1,1
edlkohabooliiodpmlfkaaimmakngfal,0,0,0,0,1,1,1,0,0,1,0,1
gjmokgmgmldfeonldmmdpnlibjphpjoo,0,0,0,0,1,1,1,0,0,1,0,1
iejidadbdnhfgikbcndgcipkfoljbdcl,0,0,0,0,0,0,1,1,1,1,1,1
dmghepfigjppkeagbfejehljbejnjlhf,0,0,0,1,1,1,1,0,0,0,0,1
ahacopipkbdhmgjlkbnkpoafeakjjkkj,0,0,0,1,0,1,1,1,1,0,0,1
oofikclpkdpchmldlppdcmkgofehollo,0,0,0,1,0,1,1,1,0,1,0,1
dkbkhnelikjjaekjghfckcobnolojmjc,0,0,0,0,0,0,1,0,0,0,1,1
degdnlmnllieaknjnnkgfndkfnpbikod,0,0,0,1,0,1,1,1,0,0,0,1
ejimhkccpljbaddcdbnmnciebnakjhoe,0,0,0,0,0,0,1,0,0,1,1,1
boodghbjmgggaflofhaakagbjdclnkfa,0,0,0,1,0,1,1,0,0,0,0,1
cioiakfpohjbldapjdenhmdenmdcdigd,0,0,0,0,0,0,1,1,0,1,1,1
ccmimkellmbnnemahggeenpdefmldbfk,0,0,0,0,0,0,1,1,1,1,1,1
dlfdinieegocoobicbedmgalgmhgkioo,0,0,0,1,0,1,1,0,1,0,0,1
nckohkpmnocinomefhgnofbicepplojh,0,0,0,1,0,1,1,1,1,1,0,1
hilncfcmegndapekkjhcfejhllkhhikc,0,0,0,1,0,1,1,1,1,1,0,1
kfdhkcnkfapcmlhpoemafeegcamkkpef,0,0,0,0,0,1,1,0,0,0,0,1
kckcchpealplejenbfceihdabemmdljf,0,0,0,1,0,1,1,0,0,0,0,1
kgebcfcjdahngoniomcmmkgmkamfpboa,0,0,0,0,0,0,1,0,0,1,1,1
njlnfkifnhnbhclecinmajfccpenpbol,0,0,0,0,0,0,1,1,1,1,1,1
jhphiidjkooiaollfiknkokgodbaddcj,0,0,0,0,0,0,1,1,0,0,1,1
edgabamjcoahlnhelppganhieempbgbf,0,0,0,0,0,0,1,0,0,1,1,1
mohdgdcdkibdljkppnmnihdacpbpllmj,0,0,0,0,0,0,1,0,0,0,1,1
nkhfaopgdfgoedlecdnecpiindnkkpai,0,0,0,0,0,1,1,0,0,0,0,1
kbmkcbkddchlabbhbpjdenhakjnjkakd,0,0,0,1,0,1,1,1,1,0,0,1
eidciofckigmjkcoahjomfiopbknimik,0,0,0,0,0,0,0,0,0,0,1,1
pamhedcogfnafpdblkogpeediihohjob,0,0,0,1,1,1,1,0,0,0,0,1
kabdcfdmjfbmjgjjdhmebddglombfola,0,0,0,1,0,1,1,1,1,1,0,1
khemlcodikojepckdfjegbkiclbndhfc,0,0,0,0,0,0,1,0,1,1,1,1
ljgfopbnjccdcbmaanglicbcbhndoofa,0,0,0,0,0,0,0,1,0,0,1,1
jdddfnfohdeaklgkpglonlofgapjgfbp,0,0,0,0,0,1,1,0,0,0,0,1
iegidjhjgbmaphmfjfoobaeeepfldiek,0,0,0,0,1,0,0,1,0,0,0,0
dcplinogpijcknhlmnlhnogocpfbohfi,0,0,0,0,0,0,1,0,0,0,1,1
hcdjjimgpihpnlbhgpjappbjehhpbfol,0,0,0,1,0,1,1,1,1,0,0,1
ggnclhlkbhihgehcgmnckfgkjjkckbop,0,0,0,1,1,0,0,0,0,0,1,1
bbnonihfnnpoafkaanninebcnecdnggl,0,0,0,0,0,0,0,1,1,0,1,1
nlcikdibmohlofehpflokeedegjlmnmh,0,0,0,0,0,1,1,0,0,0,0,1
affmplgjncapmcmklangnphaeomdoelk,0,0,0,0,0,0,1,0,0,1,1,1
niofneadkfofccgnfmofgpbppfhbkgmg,0,0,0,0,0,0,1,1,1,0,1,1
klipmjlpckhkjiipblhpaefnaakiccel,-1,0,0,0,0,0,1,0,0,0,1,1
hdlpalnjkjcnfbhjnncdemhifdoallnf,0,0,0,0,0,1,1,0,0,0,0,1
ibcpcdiajmfmkieocebkoiofgdbbecel,0,0,0,1,0,1,1,0,1,0,0,1
pbehfcaechipdflgplongcgcihldnldj,0,0,0,1,0,1,1,0,0,1,0,1
aiickpjplakbajmoglephfflijahgblj,0,0,0,1,0,1,1,0,0,0,0,1
ficfmibkjjnpogdcfhfokmihanoldbfe,0,0,0,0,0,0,1,0,0,1,1,1
ajjomlicondblaanocpidednacdaonal,0,0,0,0,0,1,1,0,0,0,0,1
mnichggkclokhhcfllkljgafomnaiajp,0,0,0,1,0,1,1,0,1,1,0,1
bpkfhbeeafocodchajjeacoapdagogaj,0,0,0,1,0,1,1,1,1,0,0,1
chplbifdjhphagjbjkgdjnodgaffmkcc,0,0,0,1,0,1,1,1,1,1,0,1
dnelpbglhemmgopmfbhkcedddfnfeani,0,0,0,0,1,0,0,1,0,-1,0,0
ghahkmakncmogkhfdomakmofccojcepm,0,0,0,0,0,0,0,0,0,0,1,1
niaiijhpcegpkoinachnecheafcfpnko,0,0,0,1,0,1,1,0,0,0,0,1
abghnoboebhghdhjhmfmdglnoankijph,1,0,1,0,0,0,0,0,0,-1,0,0
agdeimjfkndpcefjjkblehiondflajnk,1,0,1,0,0,0,0,1,1,-1,0,0
fmoicbbcklpmcpmfhjfeohckocafngpn,1,0,1,0,0,0,0,0,0,-1,0,0
ijjadjjblahhamlcjokedfefhoicfmcg,0,0,0,-1,1,0,0,0,0,-1,1,0
gboagdlbkgfchjcnghdoebhkfpfkcdmo,1,0,1,0,0,0,0,1,1,-1,0,0
dhdgobbknljgdaffehbiegkdfepkppdh,0,0,1,-1,0,0,0,0,0,-1,-1,0
kjldobcipkpigibnoplegnjmgobifbkn,0,0,0,0,1,0,0,0,0,1,1,1
dcpbncnnhbekpjjagnbofomcnfaggofa,0,0,0,1,1,0,0,1,0,-1,1,1
pgdjbeehbeajkcaflkboflehcdbidode,0,0,0,0,0,0,0,1,0,0,1,1
fjmjbjbikkkgligndmgbgjijmejeabob,0,0,0,1,0,1,0,0,0,1,0,1
ckjhlfdcakdniccnkpfcclinehggbhcg,0,0,0,0,0,0,0,0,0,0,1,1
dchbkdeleaepjkbkeaoddecifcmefmgg,0,0,0,1,0,1,1,1,0,0,0,1
gkakfimgbmogkpmjokgnbbanmmemcdij,0,0,0,1,0,1,1,0,0,1,0,1
laedgncmkhodmogcacfglacknhaifjgi,0,0,0,1,1,0,0,0,0,0,1,1
moemebbgcnbmdpnjiaijefhoahhikmec,0,0,0,1,0,1,1,0,0,0,0,1
jnbmmkhjlemohcabaieecgglmanhkomm,0,0,0,0,0,0,-1,0,0,0,0,1
nfiklkckgpecmiefjnaffhfhojllgaak,0,0,0,1,0,1,1,0,0,1,0,1
pkmkmnkdfppglalmigpfokbedioddmhl,0,0,0,1,0,1,1,1,1,1,0,1
nklghefkdjgamjfjngddofejmheimbkb,1,1,0,1,1,0,0,1,0,-1,1,1
pffcnjobiiecfnddjfojkdgdjbcocmon,0,0,0,0,0,0,0,1,1,-1,1,1
cdakphgaifggfbcbofkglpopdkcpogen,0,0,0,0,1,0,0,0,0,0,0,0
chceghchndfhanmpoemkancegoonkpep,0,0,0,0,1,0,0,0,0,0,0,0
dhmlkkjaocbhalgglacpkomfmabghkdi,0,0,0,0,1,1,-1,0,0,-1,1,0
cpjibecahhlofdmoelmoahbhhhhplikn,0,0,0,0,1,0,1,0,0,0,1,1
fgjgoafidgcedcpggdmefoagkelfpenk,0,0,0,0,1,0,0,1,1,0,1,0
pejdijmoenmkgeppbflobdenhhabjlaj,-1,0,0,0,0,1,1,0,0,0,-1,1
ehljbkhlgmkmgbmbjiocpecnclbpkddg,0,0,0,0,0,0,0,-1,0,0,0,1
pdmdlpkmpfbcbnldaanecoeilkkcfhcl,0,0,0,1,0,1,1,1,1,1,0,1
dkemjogaoajpfkpcomolgpdcfkcdcham,0,0,0,0,0,0,0,0,0,-1,0,0
ppfcfpeenaachejmhfgbjnegblmeific,0,0,0,0,1,0,0,1,0,-1,0,0
bhomjbgoiepgecpmajhokfginfjkcooi,-1,0,0,1,0,1,1,0,1,0,0,1
nooeahajgiajgilomnafnfdkccgfbhnl,-1,0,-1,0,-1,1,1,0,0,0,1,1
clikkblliffbbkffahjehcdeknmedelg,0,0,0,1,0,1,1,0,0,1,0,1
fifliflkopeopnlcbieiehmhgbkhmaae,0,0,0,0,0,0,0,1,1,0,1,0
cfmkncejaemmcobmaabfigljmnkeecdm,0,0,0,1,0,1,1,0,0,1,0,1
jglpppninkbnmmkofmcifeagboabibhh,0,0,0,0,0,1,1,0,0,1,0,1
jjpihmeadijkbaeakgmnbclhehipchej,0,0,0,1,1,0,0,1,1,0,1,1
codhnloaannmpkdidedfdmphalabieea,0,0,0,0,1,0,0,0,0,0,0,0
ebpaibilachiamhpjjdjaaingpamifaf,0,0,0,0,0,0,1,0,0,1,1,1
gflbkmkiflokpeeaaiojdgnfdgmjecmo,1,0,1,0,0,0,0,1,0,-1,0,0
gecohlfddhgfhkadmdghjjmijdpabmlp,0,0,0,0,0,0,0,0,0,-1,1,1
dncdekkomomdehkgofocdmlaofkeeied,0,0,0,0,0,0,0,0,0,-1,1,0
omfclgfpjapdgpmknfknijpjmlcmchni,0,0,0,1,0,1,1,0,0,0,0,1
pbibigcplmjjeahfcacjamfbmdihpmfo,0,0,0,1,0,1,1,1,1,1,0,1
adadflhdbnnhnklfoikobkkeegmgolkm,0,0,1,-1,-1,0,0,1,1,-1,0,0
kgdbcpllbbnimjgoiomfdebldcofmlbl,0,0,0,0,0,0,1,0,0,1,1,1
dcdpdelbjfimkjhigopegdmkcaefmenm,0,0,0,0,0,0,1,0,0,0,1,1
gemlhgphcdpfenohdkmmbekahhebkach,0,0,0,1,0,1,1,1,1,1,0,1
hnbnipjjdfmaeceikadhaacjnbkpbmjp,0,0,0,1,0,1,1,0,1,1,0,1
pipnnaljhbijgcfmcihmmjmpnmhhljhp,-1,0,0,1,1,0,0,0,0,0,1,1
apgemnfbebffeocmcdliibkkdekeliid,0,0,0,1,1,0,0,0,0,0,1,1
blgehegafgohamdbbadpajdddllelkel,0,0,0,1,0,1,1,0,0,0,0,1
fmnbendpgeigfbbggclcongjkmpjnina,0,0,0,0,1,0,0,1,1,0,0,1
lgfmgkbkelacmhhcdckcakllefmakkcn,0,0,0,1,1,1,1,1,0,0,0,1
flibldkpfnhllecdhoaogigdnajngaoc,0,0,0,0,0,0,0,0,0,0,1,0
jfloooohjfnbpkgnnlglpdogjojhmlke,0,0,0,1,1,1,1,1,1,0,0,1
